84;115;205;212;land;true;plains;1
85;216;72;224;land;false;plains;1
86;122;215;186;land;false;plains;1
87;189;247;144;land;false;plains;1
88;240;201;164;land;false;plains;1
89;239;32;239;land;false;plains;1
90;225;160;174;land;false;plains;1
91;235;225;134;land;false;plains;1
92;215;123;254;land;false;plains;1
93;235;175;113;land;false;plains;1
94;208;184;119;land;false;plains;1
95;253;92;224;land;false;plains;1
96;134;142;234;land;false;plains;1
97;175;161;228;land;false;plains;1
98;233;123;237;land;false;plains;1
99;204;97;221;land;false;plains;1
100;214;160;204;land;false;plains;1
101;235;194;81;land;false;plains;1
102;254;170;108;land;true;plains;1
103;163;206;150;land;false;plains;1
104;101;205;230;land;false;plains;1
105;121;156;224;land;false;plains;1
106;189;149;183;land;false;plains;1
107;145;221;148;land;false;plains;1
108;200;55;254;land;true;plains;1
109;208;210;135;land;false;plains;1
110;170;157;182;land;false;plains;1
111;245;232;56;land;false;plains;1
112;242;232;148;land;false;plains;1
113;113;246;202;land;true;plains;1
114;197;152;190;land;false;plains;1
115;226;95;243;land;false;plains;1
116;156;185;210;land;false;plains;1
117;172;200;241;land;false;plains;1
118;246;225;161;land;false;plains;1
119;223;165;219;land;false;plains;1
120;173;126;213;land;false;plains;1
121;234;139;138;land;false;plains;1
122;248;220;89;land;true;plains;1
123;249;243;243;land;false;plains;1
124;244;236;51;land;false;plains;1
125;120;213;205;land;false;plains;1
126;240;86;223;land;false;plains;1
127;160;182;165;land;false;plains;1
128;91;208;254;land;false;plains;1
129;206;217;159;land;false;plains;1
130;205;211;225;land;false;plains;1
131;191;221;100;land;false;plains;1
132;235;105;232;land;false;plains;1
133;141;211;232;land;false;plains;1
134;252;179;133;land;false;plains;1
135;214;88;217;land;true;plains;1
136;248;133;206;land;false;plains;1
137;107;178;223;land;false;plains;1
138;177;198;228;land;false;plains;1
139;250;216;229;land;false;plains;1
140;243;224;106;land;false;plains;1
141;245;251;189;land;false;plains;1
142;219;159;247;land;false;plains;1
143;217;249;244;land;false;plains;1
144;217;216;85;land;false;plains;1
145;227;189;237;land;false;plains;1
146;193;194;254;land;false;plains;1
147;101;229;208;land;true;plains;1
148;123;222;247;land;false;plains;1
149;207;155;163;land;false;plains;1
150;136;239;200;land;false;plains;1
151;230;240;181;land;true;plains;1
152;144;187;232;land;false;plains;1
153;185;234;133;land;false;plains;1
154;245;229;75;land;false;plains;1
155;139;211;235;land;false;plains;1
156;244;157;138;land;false;plains;1
157;169;133;233;land;false;plains;1
158;193;157;241;land;false;plains;1
159;232;237;215;land;false;plains;1
160;217;239;98;land;false;plains;1
161;240;194;197;land;false;plains;1
162;234;252;90;land;false;plains;1
163;237;162;249;land;false;plains;1
164;78;234;236;land;false;plains;1
165;179;237;189;land;true;plains;1
166;82;236;225;land;false;plains;1
167;96;184;235;land;true;plains;1
168;140;200;246;land;false;plains;1
169;240;254;167;land;false;plains;1
170;212;227;135;land;false;plains;1
171;111;232;192;land;false;plains;1
172;148;191;195;land;true;plains;1
173;71;226;248;land;false;plains;1
174;152;223;149;land;false;plains;1
175;184;210;156;land;false;plains;1
176;199;142;216;land;false;plains;1
177;231;253;23;land;false;plains;1
178;220;129;204;land;false;plains;1
179;248;223;131;land;false;plains;1
180;228;65;238;land;true;plains;1
181;135;236;204;land;false;plains;1
182;250;111;187;land;false;plains;1
183;184;145;239;land;false;plains;1
184;164;245;146;land;true;plains;1
185;246;188;153;land;false;plains;1
186;201;250;215;land;false;plains;1
187;227;242;94;land;false;plains;1
188;224;143;204;land;false;plains;1
189;145;253;179;land;false;plains;1
190;223;252;213;land;false;plains;1
191;239;119;155;land;false;plains;1
192;250;91;228;land;false;plains;1
193;215;246;107;land;false;plains;1
194;167;160;189;land;false;plains;1
195;49;208;253;land;false;plains;1
196;239;156;225;land;true;plains;1
197;101;170;231;land;true;plains;1
198;252;172;167;land;false;plains;1
199;207;68;243;land;false;plains;1
200;248;117;205;land;false;plains;1
201;249;141;203;land;false;plains;1
202;61;251;209;land;false;plains;1
203;137;248;181;land;false;plains;1
204;167;136;215;land;false;plains;1
205;180;226;110;land;false;plains;1
206;164;250;157;land;false;plains;1
207;75;196;232;land;false;plains;1
208;252;133;133;land;true;plains;1
209;136;231;175;land;false;plains;1
210;175;182;175;land;false;plains;1
211;231;200;215;land;true;plains;1
212;197;247;135;land;false;plains;1
213;241;210;250;land;false;plains;1
214;156;171;229;land;false;plains;1
215;218;190;146;land;false;plains;1
216;207;176;177;land;false;plains;1
217;242;208;216;land;false;plains;1
218;191;209;144;land;false;plains;1
219;149;223;179;land;false;plains;1
220;206;172;229;land;false;plains;1
221;201;233;188;land;false;plains;1
222;243;164;101;land;false;plains;1
223;140;219;242;land;false;plains;1
224;144;220;146;land;false;plains;1
225;139;236;141;land;false;plains;1
226;206;208;152;land;false;plains;1
227;180;199;208;land;false;plains;1
228;111;232;194;land;false;plains;1
229;253;150;254;land;false;plains;1
230;154;216;172;land;false;plains;1
231;235;143;185;land;true;plains;1
232;195;229;190;land;true;plains;1
233;200;249;249;land;false;plains;1
234;216;152;206;land;false;plains;1
235;253;33;242;land;false;plains;1
236;203;89;215;land;false;plains;1
237;215;108;233;land;true;plains;1
238;228;243;131;land;false;plains;1
239;235;72;227;land;false;plains;1
240;224;183;217;land;false;plains;1
241;192;141;228;land;false;plains;1
242;224;219;189;land;false;plains;1
243;121;200;197;land;false;plains;1
244;112;241;150;land;false;plains;1
245;109;165;230;land;false;plains;1
246;220;168;178;land;false;plains;1
247;99;244;226;land;false;plains;1
248;211;247;185;land;false;plains;1
249;232;226;194;land;false;plains;1
250;175;146;229;land;false;plains;1
251;137;162;254;land;true;plains;1
252;252;178;127;land;true;plains;1
253;212;214;159;land;false;plains;1
254;192;229;210;land;false;plains;1
255;234;166;186;land;false;plains;1
256;165;188;238;land;false;plains;1
257;148;221;167;land;false;plains;1
258;162;254;236;land;false;plains;1
259;193;96;219;land;false;plains;1
260;205;218;246;land;false;plains;1
261;183;222;244;land;false;plains;1
262;129;243;147;land;false;plains;1
263;190;204;209;land;false;plains;1
264;235;129;215;land;false;plains;1
265;237;195;138;land;false;plains;1
266;161;155;186;land;true;plains;1
267;241;163;241;land;false;plains;1
268;187;147;182;land;true;plains;1
269;157;119;246;land;false;plains;1
270;157;182;206;land;false;plains;1
271;117;249;201;land;true;plains;1
272;248;244;209;land;false;plains;1
273;211;108;199;land;false;plains;1
274;239;243;119;land;false;plains;1
275;238;160;126;land;false;plains;1
276;169;226;250;land;false;plains;1
277;194;202;149;land;false;plains;1
278;156;173;202;land;false;plains;1
279;169;183;230;land;false;plains;1
280;244;242;245;land;true;plains;1
281;237;175;130;land;false;plains;1
282;235;215;114;land;false;plains;1
283;216;152;168;land;false;plains;1
284;179;181;183;land;true;plains;1
285;140;241;184;land;true;plains;1
286;245;148;146;land;false;plains;1
287;224;77;211;land;false;plains;1
288;212;188;247;land;false;plains;1
289;218;230;208;land;false;plains;1
290;247;166;92;land;true;plains;1
291;193;128;243;land;false;plains;1
292;219;148;181;land;false;plains;1
293;106;177;219;land;false;plains;1
294;234;209;191;land;false;plains;1
295;158;189;254;land;false;plains;1
296;207;207;88;land;false;plains;1
297;202;247;227;land;false;plains;1
298;245;152;115;land;false;plains;1
299;156;159;199;land;false;plains;1
300;219;127;197;land;false;plains;1
301;245;84;249;land;false;plains;1
302;219;252;103;land;false;plains;1
303;222;110;198;land;false;plains;1
304;182;116;228;land;false;plains;1
305;194;189;168;land;false;plains;1
306;134;241;173;land;false;plains;1
307;233;148;162;land;false;plains;1
308;198;224;191;land;false;plains;1
309;186;137;203;land;false;plains;1
310;146;220;234;land;false;plains;1
311;250;249;189;land;false;plains;1
312;200;158;252;land;false;plains;1
313;184;243;175;land;true;plains;1
314;244;226;181;land;false;plains;1
315;220;153;236;land;false;plains;1
316;118;242;170;land;false;plains;1
317;215;189;144;land;false;plains;1
318;152;219;204;land;false;plains;1
319;230;220;152;land;true;plains;1
320;158;171;247;land;false;plains;1
321;212;153;199;land;false;plains;1
322;143;238;201;land;true;plains;1
323;139;213;178;land;false;plains;1
324;154;233;168;land;false;plains;1
325;249;173;159;land;true;plains;1
326;218;138;243;land;true;plains;1
327;113;223;236;land;false;plains;1
328;202;163;234;land;true;plains;1
329;148;141;241;land;false;plains;1
330;129;235;215;land;true;plains;1
331;159;220;253;land;false;plains;1
332;253;165;100;land;false;plains;1
333;250;46;214;land;false;plains;1
334;246;157;208;land;false;plains;1
335;191;182;237;land;false;plains;1
336;234;163;131;land;false;plains;1
337;249;103;239;land;false;plains;1
338;228;180;123;land;true;plains;1
339;232;194;225;land;false;plains;1
340;168;172;252;land;false;plains;1
341;138;169;253;land;false;plains;1
342;156;195;231;land;false;plains;1
343;244;130;196;land;false;plains;1
344;246;92;219;land;false;plains;1
345;234;76;205;land;false;plains;1
346;249;232;130;land;false;plains;1
347;176;167;202;land;true;plains;1
348;191;213;169;land;false;plains;1
349;218;54;241;land;false;plains;1
350;120;214;216;land;false;plains;1
351;152;215;240;land;false;plains;1
352;211;130;187;land;false;plains;1
353;251;17;243;land;false;plains;1
354;67;184;253;land;false;plains;1
355;127;221;225;land;false;plains;1
356;170;218;222;land;false;plains;1
357;248;200;231;land;false;plains;1
358;181;128;227;land;false;plains;1
359;43;235;236;land;true;plains;1
360;230;250;120;land;false;plains;1
361;249;225;218;land;false;plains;1
362;152;179;224;land;false;plains;1
363;154;199;149;land;false;plains;1
364;212;159;174;land;false;plains;1
365;178;228;245;land;false;plains;1
366;237;37;238;land;false;plains;1
367;224;251;237;land;false;plains;1
368;149;245;239;land;false;plains;1
369;250;130;162;land;false;plains;1
370;172;215;130;land;true;plains;1
371;213;227;254;land;false;plains;1
372;103;239;165;land;false;plains;1
373;78;241;248;land;false;plains;1
374;156;233;225;land;false;plains;1
375;218;147;205;land;false;plains;1
376;237;197;147;land;false;plains;1
377;216;254;170;land;false;plains;1
378;252;87;232;land;false;plains;1
379;122;150;241;land;false;plains;1
380;49;240;235;land;true;plains;1
381;110;241;248;land;false;plains;1
382;208;235;132;land;true;plains;1
383;185;114;247;land;false;plains;1
384;192;215;227;land;false;plains;1
385;172;169;249;land;false;plains;1
386;196;224;148;land;false;plains;1
387;171;170;238;land;false;plains;1
388;244;227;142;land;false;plains;1
389;210;104;193;land;false;plains;1
390;201;100;205;land;false;plains;1
391;229;205;83;land;false;plains;1
392;245;210;77;land;false;plains;1
393;248;234;179;land;false;plains;1
394;238;144;153;land;false;plains;1
395;241;198;102;land;false;plains;1
396;247;63;206;land;false;plains;1
397;159;206;218;land;false;plains;1
398;167;160;218;land;true;plains;1
399;217;216;219;land;true;plains;1
400;190;217;253;land;false;plains;1
401;127;188;242;land;false;plains;1
402;36;239;240;land;false;plains;1
403;116;165;248;land;true;plains;1
404;232;158;186;land;true;plains;1
405;187;193;172;land;true;plains;1
406;251;143;253;land;false;plains;1
407;96;207;214;land;false;plains;1
408;197;201;181;land;false;plains;1
409;137;254;121;land;false;plains;1
410;251;233;209;land;false;plains;1
411;131;228;231;land;false;plains;1
412;251;217;135;land;false;plains;1
413;104;238;219;land;false;plains;1
414;182;166;194;land;false;plains;1
415;190;246;220;land;false;plains;1
416;199;133;252;land;false;plains;1
417;226;97;248;land;false;plains;1
418;181;183;243;land;false;plains;1
419;189;119;233;land;false;plains;1
420;158;204;223;land;false;plains;1
421;147;246;222;land;false;plains;1
422;136;189;193;land;false;plains;1
423;164;168;192;land;false;plains;1
424;206;202;117;land;false;plains;1
425;119;211;243;land;false;plains;1
426;251;136;224;land;false;plains;1
427;226;242;109;land;false;plains;1
428;234;173;102;land;false;plains;1
429;180;219;167;land;false;plains;1
430;222;220;105;land;false;plains;1
431;226;161;240;land;true;plains;1
432;236;98;220;land;false;plains;1
433;207;181;160;land;false;plains;1
434;211;197;199;land;true;plains;1
435;138;147;233;land;false;plains;1
436;101;184;239;land;false;plains;1
437;218;236;162;land;false;plains;1
438;165;218;215;land;false;plains;1
439;232;72;241;land;true;plains;1
440;226;140;220;land;false;plains;1
441;163;234;143;land;false;plains;1
442;68;246;243;land;false;plains;1
443;82;234;196;land;true;plains;1
444;193;171;176;land;false;plains;1
445;163;198;235;land;false;plains;1
446;109;254;215;land;false;plains;1
447;234;253;65;land;true;plains;1
448;244;122;136;land;false;plains;1
449;192;250;196;land;false;plains;1
450;216;152;205;land;false;plains;1
451;213;146;169;land;false;plains;1
452;216;201;199;land;false;plains;1
453;207;151;183;land;false;plains;1
454;146;158;237;land;false;plains;1
455;184;228;92;land;false;plains;1
456;174;241;164;land;false;plains;1
457;250;105;239;land;false;plains;1
458;247;95;198;land;false;plains;1
459;227;132;189;land;true;plains;1
460;176;250;211;land;true;plains;1
461;171;235;116;land;false;plains;1
462;240;140;238;land;false;plains;1
463;173;177;170;land;false;plains;1
464;225;61;246;land;false;plains;1
465;81;191;236;land;true;plains;1
466;210;103;254;land;false;plains;1
467;152;209;199;land;true;plains;1
468;228;167;243;land;false;plains;1
469;227;202;201;land;false;plains;1
470;254;235;143;land;true;plains;1
471;171;199;166;land;false;plains;1
472;115;206;193;land;false;plains;1
473;253;187;132;land;false;plains;1
474;139;246;203;land;false;plains;1
475;208;194;135;land;false;plains;1
476;168;239;112;land;false;plains;1
477;246;199;154;land;false;plains;1
478;236;149;177;land;false;plains;1
479;215;240;69;land;false;plains;1
480;228;85;222;land;false;plains;1
481;168;229;122;land;false;plains;1
482;208;150;235;land;true;plains;1
483;237;227;55;land;true;plains;1
484;225;198;176;land;false;plains;1
485;155;129;229;land;false;plains;1
486;13;247;249;land;false;plains;1
487;56;225;253;land;true;plains;1
488;240;227;112;land;false;plains;1
489;158;203;214;land;false;plains;1
490;217;216;116;land;false;plains;1
491;200;245;245;land;false;plains;1
492;192;163;165;land;true;plains;1
493;227;72;202;land;false;plains;1
494;248;165;187;land;false;plains;1
495;245;169;150;land;false;plains;1
496;225;208;219;land;false;plains;1
497;167;238;251;land;false;plains;1
498;162;194;187;land;false;plains;1
499;66;217;238;land;false;plains;1
500;122;218;225;land;false;plains;1
501;192;215;171;land;false;plains;1
502;186;225;100;land;false;plains;1
503;87;244;229;land;false;plains;1
504;241;232;178;land;false;plains;1
505;178;237;136;land;false;plains;1
506;143;152;223;land;false;plains;1
507;200;251;148;land;true;plains;1
508;211;233;194;land;false;plains;1
509;242;234;163;land;false;plains;1
510;213;162;249;land;false;plains;1
511;250;154;155;land;false;plains;1
512;120;222;202;land;false;plains;1
513;254;215;160;land;false;plains;1
514;75;180;254;land;true;plains;1
515;241;169;182;land;false;plains;1
516;225;90;227;land;false;plains;1
517;241;114;155;land;true;plains;1
518;146;173;194;land;false;plains;1
519;182;250;248;land;false;plains;1
520;152;252;170;land;false;plains;1
521;64;210;252;land;false;plains;1
522;247;141;205;land;false;plains;1
523;225;109;201;land;false;plains;1
524;199;173;199;land;false;plains;1
525;213;122;213;land;false;plains;1
526;229;120;194;land;false;plains;1
527;214;251;153;land;false;plains;1
528;189;249;92;land;false;plains;1
529;253;163;109;land;false;plains;1
530;169;219;214;land;true;plains;1
531;138;159;245;land;false;plains;1
532;81;241;232;land;false;plains;1
533;159;252;233;land;false;plains;1
534;132;152;246;land;true;plains;1
535;136;135;245;land;false;plains;1
536;230;129;248;land;false;plains;1
537;94;247;248;land;false;plains;1
538;219;172;189;land;false;plains;1
539;195;164;149;land;false;plains;1
540;220;254;113;land;false;plains;1
541;227;183;119;land;false;plains;1
542;167;179;162;land;false;plains;1
543;108;203;241;land;false;plains;1
544;254;136;194;land;false;plains;1
545;220;116;198;land;false;plains;1
546;212;82;223;land;false;plains;1
547;192;152;179;land;false;plains;1
548;212;132;246;land;false;plains;1
549;186;254;241;land;true;plains;1
550;238;252;190;land;false;plains;1
551;245;78;242;land;false;plains;1
552;233;229;160;land;false;plains;1
553;231;133;173;land;false;plains;1
554;253;86;187;land;false;plains;1
555;200;174;233;land;false;plains;1
556;207;70;229;land;false;plains;1
557;76;215;235;land;false;plains;1
558;202;169;149;land;false;plains;1
559;203;239;201;land;false;plains;1
560;218;85;207;land;false;plains;1
561;176;243;87;land;false;plains;1
562;183;194;145;land;false;plains;1
563;156;216;195;land;false;plains;1
564;183;188;180;land;false;plains;1
565;121;189;227;land;false;plains;1
566;251;141;176;land;false;plains;1
567;184;176;223;land;false;plains;1
568;240;225;199;land;false;plains;1
569;119;202;239;land;false;plains;1
570;181;216;177;land;true;plains;1
571;132;226;252;land;false;plains;1
572;249;154;163;land;true;plains;1
573;148;137;221;land;false;plains;1
574;221;170;155;land;false;plains;1
575;233;158;196;land;false;plains;1
576;181;173;196;land;false;plains;1
577;75;252;190;land;false;plains;1
578;237;129;147;land;false;plains;1
579;246;103;210;land;false;plains;1
580;208;116;234;land;false;plains;1
581;189;191;157;land;false;plains;1
582;142;250;146;land;false;plains;1
583;171;185;214;land;false;plains;1
584;216;158;163;land;false;plains;1
585;198;192;230;land;false;plains;1
586;254;54;194;land;false;plains;1
587;243;169;142;land;false;plains;1
588;254;184;111;land;false;plains;1
589;215;129;223;land;true;plains;1
590;145;241;179;land;false;plains;1
591;207;172;147;land;true;plains;1
592;215;135;209;land;false;plains;1
593;225;127;227;land;true;plains;1
594;198;128;181;land;false;plains;1
595;191;252;75;land;false;plains;1
596;203;219;162;land;false;plains;1
597;232;123;222;land;false;plains;1
598;122;223;197;land;false;plains;1
599;183;172;243;land;false;plains;1
600;197;225;91;land;false;plains;1
601;218;110;220;land;false;plains;1
602;210;121;183;land;false;plains;1
603;201;221;144;land;true;plains;1
604;161;207;145;land;false;plains;1
605;245;71;252;land;false;plains;1
606;93;232;185;land;false;plains;1
607;212;141;160;land;false;plains;1
608;94;228;235;land;true;plains;1
609;230;239;54;land;false;plains;1
610;202;219;190;land;true;plains;1
611;159;195;191;land;false;plains;1
612;193;59;253;land;false;plains;1
613;210;180;170;land;false;plains;1
614;184;106;220;land;false;plains;1
615;231;185;132;land;false;plains;1
616;152;102;251;land;false;plains;1
617;208;173;206;land;false;plains;1
618;129;183;250;land;false;plains;1
619;230;34;247;land;false;plains;1
620;239;253;69;land;false;plains;1
621;174;247;175;land;false;plains;1
622;212;197;149;land;false;plains;1
623;185;251;163;land;true;plains;1
624;254;99;193;land;false;plains;1
625;223;185;245;land;false;plains;1
626;201;158;218;land;false;plains;1
627;177;207;237;land;false;plains;1
628;88;213;244;land;true;plains;1
629;243;105;249;land;true;plains;1
630;246;174;249;land;false;plains;1
631;225;104;193;land;false;plains;1
632;208;250;181;land;false;plains;1
633;185;184;142;land;false;plains;1
634;248;178;194;land;false;plains;1
635;157;252;163;land;false;plains;1
636;225;228;119;land;false;plains;1
637;168;168;243;land;false;plains;1
638;220;180;250;land;false;plains;1
639;183;207;223;land;false;plains;1
640;147;167;242;land;true;plains;1
641;231;235;71;land;false;plains;1
642;199;196;146;land;true;plains;1
643;114;148;252;land;true;plains;1
644;248;128;237;land;false;plains;1
645;235;173;166;land;false;plains;1
646;204;203;214;land;false;plains;1
647;245;44;248;land;false;plains;1
648;196;52;254;land;true;plains;1
649;230;117;233;land;false;plains;1
650;210;156;182;land;false;plains;1
651;228;239;164;land;false;plains;1
652;107;235;159;land;false;plains;1
653;170;248;201;land;true;plains;1
654;216;72;249;land;false;plains;1
655;243;97;176;land;true;plains;1
656;96;208;242;land;false;plains;1
657;246;190;209;land;false;plains;1
658;249;162;216;land;false;plains;1
659;233;227;147;land;false;plains;1
660;249;202;171;land;false;plains;1
661;235;118;173;land;false;plains;1
662;117;254;188;land;true;plains;1
663;148;253;181;land;false;plains;1
664;237;134;212;land;false;plains;1
665;136;171;203;land;false;plains;1
666;251;244;52;land;false;plains;1
667;128;210;223;land;false;plains;1
668;229;252;95;land;false;plains;1
669;102;182;220;land;false;plains;1
670;38;223;245;land;false;plains;1
671;244;182;158;land;true;plains;1
672;187;191;153;land;false;plains;1
673;185;113;217;land;true;plains;1
674;239;182;254;land;false;plains;1
675;109;204;227;land;false;plains;1
676;70;228;238;land;true;plains;1
677;225;175;128;land;false;plains;1
678;118;221;206;land;false;plains;1
679;104;245;212;land;false;plains;1
680;196;235;164;land;false;plains;1
681;56;226;224;land;false;plains;1
682;160;243;240;land;false;plains;1
683;143;184;194;land;false;plains;1
684;199;231;201;land;false;plains;1
685;238;179;254;land;false;plains;1
686;242;225;172;land;false;plains;1
687;184;125;205;land;false;plains;1
688;216;127;173;land;false;plains;1
689;239;194;245;land;true;plains;1
690;132;139;253;land;false;plains;1
691;215;251;237;land;false;plains;1
692;25;244;246;land;false;plains;1
693;254;103;236;land;false;plains;1
694;85;202;254;land;false;plains;1
695;95;208;229;land;false;plains;1
696;178;235;127;land;false;plains;1
697;153;200;151;land;true;plains;1
698;252;231;58;land;false;plains;1
699;237;201;244;land;false;plains;1
700;173;169;163;land;false;plains;1
701;58;244;204;land;false;plains;1
702;241;233;175;land;false;plains;1
703;223;148;222;land;false;plains;1
704;249;88;251;land;true;plains;1
705;88;227;190;land;false;plains;1
706;145;163;215;land;true;plains;1
707;138;233;141;land;false;plains;1
708;155;249;249;land;false;plains;1
709;219;175;229;land;false;plains;1
710;131;219;169;land;false;plains;1
711;220;162;124;land;false;plains;1
712;170;150;224;land;false;plains;1
713;253;179;211;land;false;plains;1
714;211;81;242;land;false;plains;1
715;168;103;251;land;false;plains;1
716;224;207;79;land;false;plains;1
717;232;160;233;land;false;plains;1
718;246;226;101;land;true;plains;1
719;193;192;248;land;false;plains;1
720;129;123;254;land;false;plains;1
721;246;246;47;land;false;plains;1
722;228;215;92;land;false;plains;1
723;251;190;252;land;false;plains;1
724;239;110;156;land;true;plains;1
725;211;230;193;land;false;plains;1
726;165;149;250;land;false;plains;1
727;252;201;148;land;true;plains;1
728;134;245;212;land;true;plains;1
729;222;248;88;land;false;plains;1
730;181;208;248;land;false;plains;1
731;226;245;153;land;false;plains;1
732;141;195;204;land;false;plains;1
733;211;162;129;land;false;plains;1
734;164;125;245;land;true;plains;1
735;185;200;190;land;false;plains;1
736;181;240;156;land;false;plains;1
737;245;211;213;land;true;plains;1
738;188;178;233;land;false;plains;1
739;208;83;231;land;false;plains;1
740;138;242;230;land;true;plains;1
741;131;240;252;land;false;plains;1
742;235;113;228;land;false;plains;1
743;221;105;179;land;false;plains;1
744;226;170;110;land;false;plains;1
745;162;244;233;land;true;plains;1
746;121;233;179;land;false;plains;1
747;218;181;136;land;false;plains;1
748;193;213;172;land;false;plains;1
749;230;142;203;land;false;plains;1
750;233;198;216;land;true;plains;1
751;129;212;184;land;false;plains;1
752;184;246;228;land;false;plains;1
753;238;61;244;land;true;plains;1
754;246;205;116;land;false;plains;1
755;236;226;40;land;false;plains;1
756;243;163;226;land;false;plains;1
757;215;231;121;land;true;plains;1
758;249;134;139;land;true;plains;1
759;239;111;234;land;false;plains;1
760;246;132;182;land;false;plains;1
761;251;83;207;land;false;plains;1
762;168;171;230;land;true;plains;1
763;78;191;236;land;false;plains;1
764;248;154;100;land;false;plains;1
765;212;144;248;land;false;plains;1
766;234;161;111;land;false;plains;1
767;120;160;253;land;false;plains;1
768;212;242;91;land;false;plains;1
769;239;205;183;land;false;plains;1
770;225;164;188;land;false;plains;1
771;151;243;125;land;true;plains;1
772;175;247;197;land;false;plains;1
773;216;210;135;land;false;plains;1
774;201;154;209;land;false;plains;1
775;212;238;138;land;true;plains;1
776;242;173;212;land;false;plains;1
777;148;199;193;land;false;plains;1
778;233;249;203;land;false;plains;1
779;206;168;191;land;false;plains;1
780;131;251;232;land;false;plains;1
781;145;197;211;land;false;plains;1
782;116;188;254;land;false;plains;1
783;157;254;180;land;false;plains;1
784;202;87;249;land;false;plains;1
785;94;189;222;land;true;plains;1
786;184;150;178;land;false;plains;1
787;208;243;101;land;false;plains;1
788;147;211;170;land;false;plains;1
789;186;195;218;land;false;plains;1
790;189;170;147;land;false;plains;1
791;118;250;173;land;true;plains;1
792;140;198;167;land;false;plains;1
793;183;101;232;land;false;plains;1
794;217;232;54;land;false;plains;1
795;240;63;207;land;false;plains;1
796;157;187;229;land;false;plains;1
797;95;163;247;land;false;plains;1
798;230;199;103;land;false;plains;1
799;236;249;222;land;false;plains;1
800;126;204;221;land;false;plains;1
801;146;164;253;land;false;plains;1
802;205;100;229;land;true;plains;1
803;241;73;194;land;false;plains;1
804;250;174;245;land;false;plains;1
805;63;231;215;land;true;plains;1
806;254;126;249;land;false;plains;1
807;82;209;234;land;false;plains;1
808;162;192;177;land;false;plains;1
809;213;205;118;land;false;plains;1
810;233;84;236;land;false;plains;1
811;249;227;230;land;false;plains;1
812;166;196;164;land;false;plains;1
813;202;202;208;land;true;plains;1
814;205;244;125;land;false;plains;1
815;134;150;220;land;false;plains;1
816;137;160;232;land;false;plains;1
817;244;252;150;land;false;plains;1
818;145;187;180;land;false;plains;1
819;247;225;232;land;false;plains;1
820;245;176;130;land;false;plains;1
821;223;154;242;land;false;plains;1
822;191;186;244;land;false;plains;1
